822 (3 1) <1,0,3,0,0,0,0,0,0,0,0,0,13,0,0,> <0,2,0,4,5,6,7,8,9,10,11,12,0,14,15,> <0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,> 
823 (2 1) <1,0,3,0,0,0,0,0,9,0,0,0,13,0,0,> <0,2,0,4,5,6,7,8,0,10,11,12,0,14,15,> <0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,> 
824 (2 3) <1,0,3,0,0,0,0,0,9,0,0,0,13,0,0,> <0,2,0,4,5,6,7,0,0,10,11,12,0,14,15,> <0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,> 
825 (1 3) <1,0,3,0,0,0,0,0,0,0,0,0,13,0,0,> <0,2,0,4,5,6,7,0,0,10,11,12,0,14,15,> <0,0,0,0,0,0,0,8,9,0,0,0,0,0,0,> 
826 (2 1) <1,0,3,0,0,0,0,0,0,10,0,0,13,0,0,> <0,2,0,4,5,6,7,0,0,0,11,12,0,14,15,> <0,0,0,0,0,0,0,8,9,0,0,0,0,0,0,> 
827 (2 1) <1,0,3,0,0,0,7,0,0,10,0,0,13,0,0,> <0,2,0,4,5,6,0,0,0,0,11,12,0,14,15,> <0,0,0,0,0,0,0,8,9,0,0,0,0,0,0,> 
828 (3 1) <1,0,3,0,0,0,7,0,9,10,0,0,13,0,0,> <0,2,0,4,5,6,0,0,0,0,11,12,0,14,15,> <0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,> 
829 (3 2) <1,0,3,0,0,0,7,0,9,10,0,0,13,0,0,> <0,2,0,4,5,6,0,8,0,0,11,12,0,14,15,> <0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,> 
830 (1 2) <1,0,3,0,0,0,7,0,0,10,0,0,13,0,0,> <0,2,0,4,5,6,0,8,9,0,11,12,0,14,15,> <0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,> 
831 (1 3) <1,0,3,0,0,0,0,0,0,10,0,0,13,0,0,> <0,2,0,4,5,6,0,8,9,0,11,12,0,14,15,> <0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,> 
832 (1 3) <1,0,3,0,0,0,0,0,0,0,0,0,13,0,0,> <0,2,0,4,5,6,0,8,9,0,11,12,0,14,15,> <0,0,0,0,0,0,7,0,0,10,0,0,0,0,0,> 
833 (2 1) <1,0,3,0,0,0,0,0,9,0,0,0,13,0,0,> <0,2,0,4,5,6,0,8,0,0,11,12,0,14,15,> <0,0,0,0,0,0,7,0,0,10,0,0,0,0,0,> 
834 (2 3) <1,0,3,0,0,0,0,0,9,0,0,0,13,0,0,> <0,2,0,4,5,6,0,0,0,0,11,12,0,14,15,> <0,0,0,0,0,0,7,8,0,10,0,0,0,0,0,> 
835 (1 3) <1,0,3,0,0,0,0,0,0,0,0,0,13,0,0,> <0,2,0,4,5,6,0,0,0,0,11,12,0,14,15,> <0,0,0,0,0,0,7,8,9,10,0,0,0,0,0,> 
836 (2 1) <1,0,3,0,0,0,0,0,0,0,11,0,13,0,0,> <0,2,0,4,5,6,0,0,0,0,0,12,0,14,15,> <0,0,0,0,0,0,7,8,9,10,0,0,0,0,0,> 
837 (2 1) <1,0,3,0,0,6,0,0,0,0,11,0,13,0,0,> <0,2,0,4,5,0,0,0,0,0,0,12,0,14,15,> <0,0,0,0,0,0,7,8,9,10,0,0,0,0,0,> 
838 (3 2) <1,0,3,0,0,6,0,0,0,0,11,0,13,0,0,> <0,2,0,4,5,0,0,0,9,0,0,12,0,14,15,> <0,0,0,0,0,0,7,8,0,10,0,0,0,0,0,> 
839 (3 1) <1,0,3,0,0,6,0,8,0,0,11,0,13,0,0,> <0,2,0,4,5,0,0,0,9,0,0,12,0,14,15,> <0,0,0,0,0,0,7,0,0,10,0,0,0,0,0,> 
840 (3 2) <1,0,3,0,0,6,0,8,0,0,11,0,13,0,0,> <0,2,0,4,5,0,0,0,9,10,0,12,0,14,15,> <0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,> 
841 (1 3) <1,0,3,0,0,6,0,0,0,0,11,0,13,0,0,> <0,2,0,4,5,0,0,0,9,10,0,12,0,14,15,> <0,0,0,0,0,0,7,8,0,0,0,0,0,0,0,> 
842 (2 1) <1,0,3,0,0,6,0,0,0,10,11,0,13,0,0,> <0,2,0,4,5,0,0,0,9,0,0,12,0,14,15,> <0,0,0,0,0,0,7,8,0,0,0,0,0,0,0,> 
843 (3 1) <1,0,3,0,0,6,0,8,0,10,11,0,13,0,0,> <0,2,0,4,5,0,0,0,9,0,0,12,0,14,15,> <0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,> 
844 (2 1) <1,0,3,0,0,6,0,8,9,10,11,0,13,0,0,> <0,2,0,4,5,0,0,0,0,0,0,12,0,14,15,> <0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,> 
845 (2 3) <1,0,3,0,0,6,0,8,9,10,11,0,13,0,0,> <0,2,0,4,5,0,0,0,0,0,0,0,0,14,15,> <0,0,0,0,0,0,7,0,0,0,0,12,0,0,0,> 
846 (1 2) <1,0,3,0,0,6,0,8,0,10,11,0,13,0,0,> <0,2,0,4,5,0,0,0,9,0,0,0,0,14,15,> <0,0,0,0,0,0,7,0,0,0,0,12,0,0,0,> 
847 (1 3) <1,0,3,0,0,6,0,0,0,10,11,0,13,0,0,> <0,2,0,4,5,0,0,0,9,0,0,0,0,14,15,> <0,0,0,0,0,0,7,8,0,0,0,12,0,0,0,> 
848 (2 3) <1,0,3,0,0,6,0,0,0,10,11,0,13,0,0,> <0,2,0,4,5,0,0,0,0,0,0,0,0,14,15,> <0,0,0,0,0,0,7,8,9,0,0,12,0,0,0,> 
849 (1 2) <1,0,3,0,0,6,0,0,0,0,11,0,13,0,0,> <0,2,0,4,5,0,0,0,0,10,0,0,0,14,15,> <0,0,0,0,0,0,7,8,9,0,0,12,0,0,0,> 
850 (1 2) <1,0,3,0,0,0,0,0,0,0,11,0,13,0,0,> <0,2,0,4,5,6,0,0,0,10,0,0,0,14,15,> <0,0,0,0,0,0,7,8,9,0,0,12,0,0,0,> 
851 (3 2) <1,0,3,0,0,0,0,0,0,0,11,0,13,0,0,> <0,2,0,4,5,6,0,0,9,10,0,0,0,14,15,> <0,0,0,0,0,0,7,8,0,0,0,12,0,0,0,> 
852 (1 3) <1,0,3,0,0,0,0,0,0,0,0,0,13,0,0,> <0,2,0,4,5,6,0,0,9,10,0,0,0,14,15,> <0,0,0,0,0,0,7,8,0,0,11,12,0,0,0,> 
853 (2 3) <1,0,3,0,0,0,0,0,0,0,0,0,13,0,0,> <0,2,0,4,5,6,0,0,0,10,0,0,0,14,15,> <0,0,0,0,0,0,7,8,9,0,11,12,0,0,0,> 
854 (2 1) <1,0,3,0,0,6,0,0,0,0,0,0,13,0,0,> <0,2,0,4,5,0,0,0,0,10,0,0,0,14,15,> <0,0,0,0,0,0,7,8,9,0,11,12,0,0,0,> 
855 (2 3) <1,0,3,0,0,6,0,0,0,0,0,0,13,0,0,> <0,2,0,4,5,0,0,0,0,0,0,0,0,14,15,> <0,0,0,0,0,0,7,8,9,10,11,12,0,0,0,> 
856 (1 2) <1,0,3,0,0,0,0,0,0,0,0,0,13,0,0,> <0,2,0,4,5,6,0,0,0,0,0,0,0,14,15,> <0,0,0,0,0,0,7,8,9,10,11,12,0,0,0,> 
857 (3 1) <1,0,3,0,0,0,0,0,0,10,0,0,13,0,0,> <0,2,0,4,5,6,0,0,0,0,0,0,0,14,15,> <0,0,0,0,0,0,7,8,9,0,11,12,0,0,0,> 
858 (2 1) <1,0,3,0,0,6,0,0,0,10,0,0,13,0,0,> <0,2,0,4,5,0,0,0,0,0,0,0,0,14,15,> <0,0,0,0,0,0,7,8,9,0,11,12,0,0,0,> 
859 (3 1) <1,0,3,0,0,6,0,0,9,10,0,0,13,0,0,> <0,2,0,4,5,0,0,0,0,0,0,0,0,14,15,> <0,0,0,0,0,0,7,8,0,0,11,12,0,0,0,> 
860 (3 2) <1,0,3,0,0,6,0,0,9,10,0,0,13,0,0,> <0,2,0,4,5,0,0,0,0,0,11,0,0,14,15,> <0,0,0,0,0,0,7,8,0,0,0,12,0,0,0,> 
861 (1 3) <1,0,3,0,0,6,0,0,0,10,0,0,13,0,0,> <0,2,0,4,5,0,0,0,0,0,11,0,0,14,15,> <0,0,0,0,0,0,7,8,9,0,0,12,0,0,0,> 
862 (1 2) <1,0,3,0,0,0,0,0,0,10,0,0,13,0,0,> <0,2,0,4,5,6,0,0,0,0,11,0,0,14,15,> <0,0,0,0,0,0,7,8,9,0,0,12,0,0,0,> 
863 (1 2) <1,0,3,0,0,0,0,0,0,0,0,0,13,0,0,> <0,2,0,4,5,6,0,0,0,10,11,0,0,14,15,> <0,0,0,0,0,0,7,8,9,0,0,12,0,0,0,> 
864 (3 1) <1,0,3,0,0,0,0,0,9,0,0,0,13,0,0,> <0,2,0,4,5,6,0,0,0,10,11,0,0,14,15,> <0,0,0,0,0,0,7,8,0,0,0,12,0,0,0,> 
865 (3 2) <1,0,3,0,0,0,0,0,9,0,0,0,13,0,0,> <0,2,0,4,5,6,0,8,0,10,11,0,0,14,15,> <0,0,0,0,0,0,7,0,0,0,0,12,0,0,0,> 
866 (1 2) <1,0,3,0,0,0,0,0,0,0,0,0,13,0,0,> <0,2,0,4,5,6,0,8,9,10,11,0,0,14,15,> <0,0,0,0,0,0,7,0,0,0,0,12,0,0,0,> 
867 (3 1) <1,0,3,0,0,0,0,0,0,0,0,12,13,0,0,> <0,2,0,4,5,6,0,8,9,10,11,0,0,14,15,> <0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,> 
868 (2 1) <1,0,3,0,0,0,0,0,9,0,0,12,13,0,0,> <0,2,0,4,5,6,0,8,0,10,11,0,0,14,15,> <0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,> 
869 (2 3) <1,0,3,0,0,0,0,0,9,0,0,12,13,0,0,> <0,2,0,4,5,6,0,0,0,10,11,0,0,14,15,> <0,0,0,0,0,0,7,8,0,0,0,0,0,0,0,> 
870 (2 1) <1,0,3,0,0,0,0,0,9,10,0,12,13,0,0,> <0,2,0,4,5,6,0,0,0,0,11,0,0,14,15,> <0,0,0,0,0,0,7,8,0,0,0,0,0,0,0,> 
871 (3 2) <1,0,3,0,0,0,0,0,9,10,0,12,13,0,0,> <0,2,0,4,5,6,0,8,0,0,11,0,0,14,15,> <0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,> 
872 (1 3) <1,0,3,0,0,0,0,0,9,0,0,12,13,0,0,> <0,2,0,4,5,6,0,8,0,0,11,0,0,14,15,> <0,0,0,0,0,0,7,0,0,10,0,0,0,0,0,> 
873 (2 3) <1,0,3,0,0,0,0,0,9,0,0,12,13,0,0,> <0,2,0,4,5,6,0,0,0,0,11,0,0,14,15,> <0,0,0,0,0,0,7,8,0,10,0,0,0,0,0,> 
874 (1 3) <1,0,3,0,0,0,0,0,0,0,0,12,13,0,0,> <0,2,0,4,5,6,0,0,0,0,11,0,0,14,15,> <0,0,0,0,0,0,7,8,9,10,0,0,0,0,0,> 
875 (2 1) <1,0,3,0,0,6,0,0,0,0,0,12,13,0,0,> <0,2,0,4,5,0,0,0,0,0,11,0,0,14,15,> <0,0,0,0,0,0,7,8,9,10,0,0,0,0,0,> 
876 (2 1) <1,0,3,0,0,6,0,0,0,0,11,12,13,0,0,> <0,2,0,4,5,0,0,0,0,0,0,0,0,14,15,> <0,0,0,0,0,0,7,8,9,10,0,0,0,0,0,> 
877 (3 2) <1,0,3,0,0,6,0,0,0,0,11,12,13,0,0,> <0,2,0,4,5,0,0,0,9,0,0,0,0,14,15,> <0,0,0,0,0,0,7,8,0,10,0,0,0,0,0,> 
878 (3 1) <1,0,3,0,0,6,0,8,0,0,11,12,13,0,0,> <0,2,0,4,5,0,0,0,9,0,0,0,0,14,15,> <0,0,0,0,0,0,7,0,0,10,0,0,0,0,0,> 
879 (3 1) <1,0,3,0,0,6,0,8,0,10,11,12,13,0,0,> <0,2,0,4,5,0,0,0,9,0,0,0,0,14,15,> <0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,> 
880 (3 2) <1,0,3,0,0,6,0,8,0,10,11,12,13,0,0,> <0,2,0,4,5,0,7,0,9,0,0,0,0,14,15,> <0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,> 
881 (1 3) <1,0,3,0,0,6,0,8,0,0,11,12,13,0,0,> <0,2,0,4,5,0,7,0,9,0,0,0,0,14,15,> <0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,> 
882 (1 2) <1,0,3,0,0,6,0,0,0,0,11,12,13,0,0,> <0,2,0,4,5,0,7,8,9,0,0,0,0,14,15,> <0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,> 
883 (3 1) <1,0,3,0,0,6,0,0,0,10,11,12,13,0,0,> <0,2,0,4,5,0,7,8,9,0,0,0,0,14,15,> <0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,> 
884 (2 3) <1,0,3,0,0,6,0,0,0,10,11,12,13,0,0,> <0,2,0,4,5,0,7,0,9,0,0,0,0,14,15,> <0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,> 
885 (1 3) <1,0,3,0,0,6,0,0,0,0,11,12,13,0,0,> <0,2,0,4,5,0,7,0,9,0,0,0,0,14,15,> <0,0,0,0,0,0,0,8,0,10,0,0,0,0,0,> 
886 (2 1) <1,0,3,0,0,6,7,0,0,0,11,12,13,0,0,> <0,2,0,4,5,0,0,0,9,0,0,0,0,14,15,> <0,0,0,0,0,0,0,8,0,10,0,0,0,0,0,> 
887 (3 1) <1,0,3,0,0,6,7,0,0,10,11,12,13,0,0,> <0,2,0,4,5,0,0,0,9,0,0,0,0,14,15,> <0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,> 
888 (3 1) <1,0,3,0,0,6,7,8,0,10,11,12,13,0,0,> <0,2,0,4,5,0,0,0,9,0,0,0,0,14,15,> <0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,> 
889 (2 1) <1,0,3,0,0,6,7,8,9,10,11,12,13,0,0,> <0,2,0,4,5,0,0,0,0,0,0,0,0,14,15,> <0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,> 
890 (2 3) <1,0,3,0,0,6,7,8,9,10,11,12,13,0,0,> <0,2,0,4,0,0,0,0,0,0,0,0,0,14,15,> <0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,> 
891 (2 3) <1,0,3,0,0,6,7,8,9,10,11,12,13,0,0,> <0,2,0,4,0,0,0,0,0,0,0,0,0,0,15,> <0,0,0,0,5,0,0,0,0,0,0,0,0,14,0,> 
892 (1 2) <1,0,3,0,0,6,7,8,0,10,11,12,13,0,0,> <0,2,0,4,0,0,0,0,9,0,0,0,0,0,15,> <0,0,0,0,5,0,0,0,0,0,0,0,0,14,0,> 
893 (1 3) <1,0,3,0,0,6,7,0,0,10,11,12,13,0,0,> <0,2,0,4,0,0,0,0,9,0,0,0,0,0,15,> <0,0,0,0,5,0,0,8,0,0,0,0,0,14,0,> 
894 (2 3) <1,0,3,0,0,6,7,0,0,10,11,12,13,0,0,> <0,2,0,4,0,0,0,0,0,0,0,0,0,0,15,> <0,0,0,0,5,0,0,8,9,0,0,0,0,14,0,> 
895 (1 2) <1,0,3,0,0,6,7,0,0,0,11,12,13,0,0,> <0,2,0,4,0,0,0,0,0,10,0,0,0,0,15,> <0,0,0,0,5,0,0,8,9,0,0,0,0,14,0,> 
896 (3 1) <1,0,3,0,0,6,7,0,9,0,11,12,13,0,0,> <0,2,0,4,0,0,0,0,0,10,0,0,0,0,15,> <0,0,0,0,5,0,0,8,0,0,0,0,0,14,0,> 
897 (3 2) <1,0,3,0,0,6,7,0,9,0,11,12,13,0,0,> <0,2,0,4,0,0,0,8,0,10,0,0,0,0,15,> <0,0,0,0,5,0,0,0,0,0,0,0,0,14,0,> 
898 (1 2) <1,0,3,0,0,6,7,0,0,0,11,12,13,0,0,> <0,2,0,4,0,0,0,8,9,10,0,0,0,0,15,> <0,0,0,0,5,0,0,0,0,0,0,0,0,14,0,> 
899 (1 3) <1,0,3,0,0,6,0,0,0,0,11,12,13,0,0,> <0,2,0,4,0,0,0,8,9,10,0,0,0,0,15,> <0,0,0,0,5,0,7,0,0,0,0,0,0,14,0,> 
900 (1 3) <1,0,3,0,0,6,0,0,0,0,0,12,13,0,0,> <0,2,0,4,0,0,0,8,9,10,0,0,0,0,15,> <0,0,0,0,5,0,7,0,0,0,11,0,0,14,0,> 
901 (2 1) <1,0,3,0,0,6,0,0,9,0,0,12,13,0,0,> <0,2,0,4,0,0,0,8,0,10,0,0,0,0,15,> <0,0,0,0,5,0,7,0,0,0,11,0,0,14,0,> 
902 (2 3) <1,0,3,0,0,6,0,0,9,0,0,12,13,0,0,> <0,2,0,4,0,0,0,0,0,10,0,0,0,0,15,> <0,0,0,0,5,0,7,8,0,0,11,0,0,14,0,> 
903 (1 3) <1,0,3,0,0,6,0,0,0,0,0,12,13,0,0,> <0,2,0,4,0,0,0,0,0,10,0,0,0,0,15,> <0,0,0,0,5,0,7,8,9,0,11,0,0,14,0,> 
904 (1 2) <1,0,3,0,0,0,0,0,0,0,0,12,13,0,0,> <0,2,0,4,0,6,0,0,0,10,0,0,0,0,15,> <0,0,0,0,5,0,7,8,9,0,11,0,0,14,0,> 
905 (3 2) <1,0,3,0,0,0,0,0,0,0,0,12,13,0,0,> <0,2,0,4,0,6,0,0,9,10,0,0,0,0,15,> <0,0,0,0,5,0,7,8,0,0,11,0,0,14,0,> 
906 (3 1) <1,0,3,0,0,0,0,8,0,0,0,12,13,0,0,> <0,2,0,4,0,6,0,0,9,10,0,0,0,0,15,> <0,0,0,0,5,0,7,0,0,0,11,0,0,14,0,> 
907 (3 1) <1,0,3,0,0,0,0,8,0,0,11,12,13,0,0,> <0,2,0,4,0,6,0,0,9,10,0,0,0,0,15,> <0,0,0,0,5,0,7,0,0,0,0,0,0,14,0,> 
908 (3 2) <1,0,3,0,0,0,0,8,0,0,11,12,13,0,0,> <0,2,0,4,0,6,7,0,9,10,0,0,0,0,15,> <0,0,0,0,5,0,0,0,0,0,0,0,0,14,0,> 
909 (1 3) <1,0,3,0,0,0,0,8,0,0,0,12,13,0,0,> <0,2,0,4,0,6,7,0,9,10,0,0,0,0,15,> <0,0,0,0,5,0,0,0,0,0,11,0,0,14,0,> 
910 (1 2) <1,0,3,0,0,0,0,0,0,0,0,12,13,0,0,> <0,2,0,4,0,6,7,8,9,10,0,0,0,0,15,> <0,0,0,0,5,0,0,0,0,0,11,0,0,14,0,> 
911 (3 1) <1,0,3,0,0,0,0,0,0,0,11,12,13,0,0,> <0,2,0,4,0,6,7,8,9,10,0,0,0,0,15,> <0,0,0,0,5,0,0,0,0,0,0,0,0,14,0,> 
912 (2 3) <1,0,3,0,0,0,0,0,0,0,11,12,13,0,0,> <0,2,0,4,0,6,7,0,9,10,0,0,0,0,15,> <0,0,0,0,5,0,0,8,0,0,0,0,0,14,0,> 
913 (1 3) <1,0,3,0,0,0,0,0,0,0,0,12,13,0,0,> <0,2,0,4,0,6,7,0,9,10,0,0,0,0,15,> <0,0,0,0,5,0,0,8,0,0,11,0,0,14,0,> 
914 (2 1) <1,0,3,0,0,0,7,0,0,0,0,12,13,0,0,> <0,2,0,4,0,6,0,0,9,10,0,0,0,0,15,> <0,0,0,0,5,0,0,8,0,0,11,0,0,14,0,> 
915 (3 1) <1,0,3,0,0,0,7,0,0,0,11,12,13,0,0,> <0,2,0,4,0,6,0,0,9,10,0,0,0,0,15,> <0,0,0,0,5,0,0,8,0,0,0,0,0,14,0,> 
916 (3 1) <1,0,3,0,0,0,7,8,0,0,11,12,13,0,0,> <0,2,0,4,0,6,0,0,9,10,0,0,0,0,15,> <0,0,0,0,5,0,0,0,0,0,0,0,0,14,0,> 
917 (2 1) <1,0,3,0,0,0,7,8,9,0,11,12,13,0,0,> <0,2,0,4,0,6,0,0,0,10,0,0,0,0,15,> <0,0,0,0,5,0,0,0,0,0,0,0,0,14,0,> 
918 (2 3) <1,0,3,0,0,0,7,8,9,0,11,12,13,0,0,> <0,2,0,4,0,0,0,0,0,10,0,0,0,0,15,> <0,0,0,0,5,6,0,0,0,0,0,0,0,14,0,> 
919 (1 3) <1,0,3,0,0,0,7,8,0,0,11,12,13,0,0,> <0,2,0,4,0,0,0,0,0,10,0,0,0,0,15,> <0,0,0,0,5,6,0,0,9,0,0,0,0,14,0,> 
920 (1 2) <1,0,3,0,0,0,7,0,0,0,11,12,13,0,0,> <0,2,0,4,0,0,0,8,0,10,0,0,0,0,15,> <0,0,0,0,5,6,0,0,9,0,0,0,0,14,0,> 
921 (3 2) <1,0,3,0,0,0,7,0,0,0,11,12,13,0,0,> <0,2,0,4,0,0,0,8,9,10,0,0,0,0,15,> <0,0,0,0,5,6,0,0,0,0,0,0,0,14,0,> 
922 (1 3) <1,0,3,0,0,0,7,0,0,0,0,12,13,0,0,> <0,2,0,4,0,0,0,8,9,10,0,0,0,0,15,> <0,0,0,0,5,6,0,0,0,0,11,0,0,14,0,> 
923 (1 3) <1,0,3,0,0,0,0,0,0,0,0,12,13,0,0,> <0,2,0,4,0,0,0,8,9,10,0,0,0,0,15,> <0,0,0,0,5,6,7,0,0,0,11,0,0,14,0,> 
924 (2 1) <1,0,3,0,0,0,0,0,9,0,0,12,13,0,0,> <0,2,0,4,0,0,0,8,0,10,0,0,0,0,15,> <0,0,0,0,5,6,7,0,0,0,11,0,0,14,0,> 
925 (2 3) <1,0,3,0,0,0,0,0,9,0,0,12,13,0,0,> <0,2,0,4,0,0,0,0,0,10,0,0,0,0,15,> <0,0,0,0,5,6,7,8,0,0,11,0,0,14,0,> 
926 (2 1) <1,0,3,0,0,0,0,0,9,10,0,12,13,0,0,> <0,2,0,4,0,0,0,0,0,0,0,0,0,0,15,> <0,0,0,0,5,6,7,8,0,0,11,0,0,14,0,> 
927 (3 2) <1,0,3,0,0,0,0,0,9,10,0,12,13,0,0,> <0,2,0,4,0,0,0,8,0,0,0,0,0,0,15,> <0,0,0,0,5,6,7,0,0,0,11,0,0,14,0,> 
928 (1 3) <1,0,3,0,0,0,0,0,9,0,0,12,13,0,0,> <0,2,0,4,0,0,0,8,0,0,0,0,0,0,15,> <0,0,0,0,5,6,7,0,0,10,11,0,0,14,0,> 
929 (2 3) <1,0,3,0,0,0,0,0,9,0,0,12,13,0,0,> <0,2,0,4,0,0,0,0,0,0,0,0,0,0,15,> <0,0,0,0,5,6,7,8,0,10,11,0,0,14,0,> 
930 (1 3) <1,0,3,0,0,0,0,0,0,0,0,12,13,0,0,> <0,2,0,4,0,0,0,0,0,0,0,0,0,0,15,> <0,0,0,0,5,6,7,8,9,10,11,0,0,14,0,> 
931 (2 1) <1,0,3,4,0,0,0,0,0,0,0,12,13,0,0,> <0,2,0,0,0,0,0,0,0,0,0,0,0,0,15,> <0,0,0,0,5,6,7,8,9,10,11,0,0,14,0,> 
932 (3 1) <1,0,3,4,0,0,0,0,9,0,0,12,13,0,0,> <0,2,0,0,0,0,0,0,0,0,0,0,0,0,15,> <0,0,0,0,5,6,7,8,0,10,11,0,0,14,0,> 
933 (3 2) <1,0,3,4,0,0,0,0,9,0,0,12,13,0,0,> <0,2,0,0,0,0,0,8,0,0,0,0,0,0,15,> <0,0,0,0,5,6,7,0,0,10,11,0,0,14,0,> 
934 (1 2) <1,0,3,4,0,0,0,0,0,0,0,12,13,0,0,> <0,2,0,0,0,0,0,8,9,0,0,0,0,0,15,> <0,0,0,0,5,6,7,0,0,10,11,0,0,14,0,> 
935 (3 1) <1,0,3,4,0,0,0,0,0,10,0,12,13,0,0,> <0,2,0,0,0,0,0,8,9,0,0,0,0,0,15,> <0,0,0,0,5,6,7,0,0,0,11,0,0,14,0,> 
936 (3 1) <1,0,3,4,0,0,7,0,0,10,0,12,13,0,0,> <0,2,0,0,0,0,0,8,9,0,0,0,0,0,15,> <0,0,0,0,5,6,0,0,0,0,11,0,0,14,0,> 
937 (2 1) <1,0,3,4,0,0,7,0,9,10,0,12,13,0,0,> <0,2,0,0,0,0,0,8,0,0,0,0,0,0,15,> <0,0,0,0,5,6,0,0,0,0,11,0,0,14,0,> 
938 (3 2) <1,0,3,4,0,0,7,0,9,10,0,12,13,0,0,> <0,2,0,0,0,0,0,8,0,0,11,0,0,0,15,> <0,0,0,0,5,6,0,0,0,0,0,0,0,14,0,> 
939 (1 2) <1,0,3,4,0,0,7,0,0,10,0,12,13,0,0,> <0,2,0,0,0,0,0,8,9,0,11,0,0,0,15,> <0,0,0,0,5,6,0,0,0,0,0,0,0,14,0,> 
940 (1 3) <1,0,3,4,0,0,0,0,0,10,0,12,13,0,0,> <0,2,0,0,0,0,0,8,9,0,11,0,0,0,15,> <0,0,0,0,5,6,7,0,0,0,0,0,0,14,0,> 
941 (1 2) <1,0,3,4,0,0,0,0,0,0,0,12,13,0,0,> <0,2,0,0,0,0,0,8,9,10,11,0,0,0,15,> <0,0,0,0,5,6,7,0,0,0,0,0,0,14,0,> 
942 (3 1) <1,0,3,4,0,0,7,0,0,0,0,12,13,0,0,> <0,2,0,0,0,0,0,8,9,10,11,0,0,0,15,> <0,0,0,0,5,6,0,0,0,0,0,0,0,14,0,> 
943 (2 3) <1,0,3,4,0,0,7,0,0,0,0,12,13,0,0,> <0,2,0,0,0,0,0,8,9,0,11,0,0,0,15,> <0,0,0,0,5,6,0,0,0,10,0,0,0,14,0,> 
944 (1 3) <1,0,3,4,0,0,0,0,0,0,0,12,13,0,0,> <0,2,0,0,0,0,0,8,9,0,11,0,0,0,15,> <0,0,0,0,5,6,7,0,0,10,0,0,0,14,0,> 
945 (2 3) <1,0,3,4,0,0,0,0,0,0,0,12,13,0,0,> <0,2,0,0,0,0,0,8,0,0,11,0,0,0,15,> <0,0,0,0,5,6,7,0,9,10,0,0,0,14,0,> 
946 (2 1) <1,0,3,4,0,0,0,0,0,0,11,12,13,0,0,> <0,2,0,0,0,0,0,8,0,0,0,0,0,0,15,> <0,0,0,0,5,6,7,0,9,10,0,0,0,14,0,> 
947 (3 2) <1,0,3,4,0,0,0,0,0,0,11,12,13,0,0,> <0,2,0,0,0,0,0,8,9,0,0,0,0,0,15,> <0,0,0,0,5,6,7,0,0,10,0,0,0,14,0,> 
948 (3 1) <1,0,3,4,0,0,7,0,0,0,11,12,13,0,0,> <0,2,0,0,0,0,0,8,9,0,0,0,0,0,15,> <0,0,0,0,5,6,0,0,0,10,0,0,0,14,0,> 
949 (3 1) <1,0,3,4,0,0,7,0,0,10,11,12,13,0,0,> <0,2,0,0,0,0,0,8,9,0,0,0,0,0,15,> <0,0,0,0,5,6,0,0,0,0,0,0,0,14,0,> 
950 (2 3) <1,0,3,4,0,0,7,0,0,10,11,12,13,0,0,> <0,2,0,0,0,0,0,8,0,0,0,0,0,0,15,> <0,0,0,0,5,6,0,0,9,0,0,0,0,14,0,> 
951 (2 1) <1,0,3,4,0,0,7,8,0,10,11,12,13,0,0,> <0,2,0,0,0,0,0,0,0,0,0,0,0,0,15,> <0,0,0,0,5,6,0,0,9,0,0,0,0,14,0,> 
952 (3 1) <1,0,3,4,0,0,7,8,9,10,11,12,13,0,0,> <0,2,0,0,0,0,0,0,0,0,0,0,0,0,15,> <0,0,0,0,5,6,0,0,0,0,0,0,0,14,0,> 
953 (3 2) <1,0,3,4,0,0,7,8,9,10,11,12,13,0,0,> <0,2,0,0,0,6,0,0,0,0,0,0,0,0,15,> <0,0,0,0,5,0,0,0,0,0,0,0,0,14,0,> 
954 (3 2) <1,0,3,4,0,0,7,8,9,10,11,12,13,0,0,> <0,2,0,0,0,6,0,0,0,0,0,0,0,14,15,> <0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,> 
